state,district,code,sn,candidate,gender,party,votes,remark,source_file
Taraba,TARABA SOUTH,SD/100/TR,2,DANJUMA SHUAIBU TSAKWA,M,ACD,230,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,3,NASIRU MOHAMMED ALI,M,ACPN,436,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,4,MUSA NNDCYANGCHU KURUST,M,ADC,161,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,5,AGBU DANGANA,M,AGA,308,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,6,BAUKA ISHAYA GAMGUM,M,APC,51921,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,7,JOEL IKENYA DANLAMI,M,APGA,47093,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,8,ALIYU MUHAMMAD ABUBAKAR,M,DA,54,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,9,MUSA VICTOR ABERSHI,M,JMPP,8,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,10,UMAR IDRIS,M,MRDD,6,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,11,BABANGIDA BABAN ZAURE,M,NRM,81,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,12,BWACHA EMMANUEL,M,PDP,96352,ELECTED,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,13,DAUDA ISA G,M,SDP,337,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,14,IBRAHIM ADAMU TUBASE,M,UDP,15123,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,15,ATOSHI ADI AGBU,M,YDP,267,,Taraba_TARABA-SOUTH.pdf
Taraba,TARABA SOUTH,SD/100/TR,16,AMADU YAKUBU,M,YPP,62,,Taraba_TARABA-SOUTH.pdf
Yobe,YOBE EAST,SD/103/YB,1,GAIDAM IBRAHIM ALHAJI,MALE,APC,139277,ELECTED,Yobe_YOBE-EAST.pdf
Yobe,YOBE EAST,SD/103/YB,2,ISAH ISAH,MALE,DA,511,,Yobe_YOBE-EAST.pdf
Yobe,YOBE EAST,SD/103/YB,3,TATA ABBA GANA,MALE,PDP,18059,,Yobe_YOBE-EAST.pdf
Yobe,YOBE NORTH,SD/104/YB,1,IBRAHIM AHMAD LAWAL,MALE,APC,144099,ELECTED,Yobe_YOBE-NORTH.pdf
Yobe,YOBE NORTH,SD/104/YB,2,NURA MUSA,MALE,DA,510,,Yobe_YOBE-NORTH.pdf
Yobe,YOBE NORTH,SD/104/YB,3,BAKUNDI LAWAN,MALE,MPN,774,,Yobe_YOBE-NORTH.pdf
Yobe,YOBE NORTH,SD/104/YB,4,ABDULLAHI SHARIF,MALE,PDP,53443,,Yobe_YOBE-NORTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,1,BOMAI IBRAHIM MOHAMMED,MALE,APC,118729,ELECTED,Yobe_YOBE-SOUTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,2,DANJUMA HABILA,MALE,APGA,473,,Yobe_YOBE-SOUTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,3,RABIU GARBA,MALE,BNPP,232,,Yobe_YOBE-SOUTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,4,UMAR NURA,MALE,DA,146,,Yobe_YOBE-SOUTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,5,JAJERE HADIZA M. ISA,FEMALE,MPN,132,,Yobe_YOBE-SOUTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,6,MOHAMMED HASSAN,MALE,PDP,89049,,Yobe_YOBE-SOUTH.pdf
Yobe,YOBE SOUTH,SD/105/YB,7,HARUNA BAWA WAZIRI,MALE,SDP,1483,,Yobe_YOBE-SOUTH.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,1,MOHAMMED AHMED MUKTAR,M,A,38991,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,2,UMAR ABUBAKAR,M,ACD,787,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,3,TIJANI SANI,M,ACPN,192,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,4,MANSUR MUHAMMED,M,AD,55,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,5,MISBAHU BELLO,M,ADC,343,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,6,IDRIS SALISU,M,AGAP,202,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,7,ALIYU IKRA BILBIS,M,APC,74792,Votes Declared Wasted by the Supreme Court,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,8,GARBA ALIYU GUSAU,M,APDA,2134,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,9,USMAN KABIRU,M,APGA,3351,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,10,ALIYU JAMILU,M,APP,1017,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,11,MUHAMMED SULEIMAN,M,BNPP,29,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,12,MOHAMMED LIHIDDA AHMED,M,CAP,15,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,13,MUHAMMAD BILYA,M,DA,12,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,14,ILIYASU NASIRU,M,DPC,48,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,15,IBRAHIM MUHAMMAD,M,DPP,69,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,16,BILYAMINU ABDULLAHI,M,FJP,351,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,17,BABANGIDA UMAR MUHAMMAD,M,GPN,934,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,18,ANAS IBRAHIM,M,HDP,24,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,19,BARR. IBRAHIM NATSAHARA,M,JMPP,35,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,20,ADAMU MOHAMMED,M,MPN,141,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,21,MAYANA NA-ALLAH ISA,M,NRM,10590,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,22,MOHAMMED HASSAN,M,PDP,54859,Declared Elected (By Supreme Court Order),Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,23,ADAMU BASHAR,M,PPA,96,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,24,TAMBAI BELLO MOHAMMED,M,PPN,78,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,25,RABIU MANNIR,M,PRP,69,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,26,ABUBAKAR MOHAMMED,M,PT,14,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,27,SANI AMINU,M,SDP,42,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,28,SAWIDI IBRAHIM,M,UPC,7,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA CENTRAL,SD/107/ZF,29,YUSUF SANI,M,ZLP,12,,Zamfara_ZAMFARA-CENTRAL-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,1,MAIGANDI ABUBAKAR,M,A,2152,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,2,BELLO NAJAMUDDEEN,M,ACD,149,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,3,MUHTARI ALIYU ALH.,M,AD,17,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,4,MUKTAR ABDULAHI,M,ADC,53,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,5,SAIDU MOHAMMED KWAMANDI,M,AGAP,180,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,6,KAURA TIJJANI YAHAYA,M,APC,68027,Votes Declared Wasted by the Supreme Court,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,7,IBRAHIM SANI,M,APDA,352,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,8,MOHAMMED ABDULLAHI,M,APGA,3618,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,9,AMINU HARUNA,M,APP,14,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,10,ALIYU GARBA,M,BNPP,9,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,11,ASHIRU BAWA,M,C4C,14,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,12,SULAIMAN ADAMU,M,DA,20,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,13,ALTINE SURAJO,M,DPP,84,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,14,BABANGIDA ATTAHIRU LAWAL,M,GPN,25,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,15,AHMED ISA,M,NRM,4378,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,16,ALHAJI YA'U SAHABI,M,PDP,43521,Declared Elected (By Supreme Court Order),Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,17,ZURMI MOHAMMED ALIYU,M,PPA,239,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,18,ZURMI LAWALI NABALA,M,PPN,34,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,19,ABDULLAHI MOHAMMED MAYASA,M,PT,35,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,20,IBRAHIM BASHIR,M,UPC,16,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,21,SANUSI ABDULLAHI,M,UPP,10,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA NORTH,SD/106/ZF,22,NURADEEN MOHAMMED MORIKI,M,ZLP,14,,Zamfara_ZAMFARA-NORTH-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,1,ANKA ISHAQ IBRAHIM,M,A,10730,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,2,ZAYYANU MUH'D GUNMI,M,ABP,61,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,3,NA ALKALI SHEHU,M,AD,183,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,4,ABUBAKAR WAKILI,M,ADC,523,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,5,YUSUF AHMED SA'AD,M,AGAP,182,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,6,ABUBAKAR ABDUL'AZIZ YARI,M,APC,153626,Votes Declared Wasted by the Supreme Court,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,7,ALIYU SANI ANKA,M,APDA,1312,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,8,USMAN MURTALA,M,APGA,629,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,9,LAWAL ABUBAKAR M.,M,APP,30,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,10,NURA MUSA ANKA,M,DA,25,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,11,GARBA MUJITTAPHA,M,DPC,42,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,12,SANI ABDULLAHI,M,DPP,60,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,13,ABUBARKAR MUHAMMAD,M,GPN,239,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,14,MOHAMMED LOKOJA ABDULLAHI,M,NRM,6727,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,15,LAWALI HASSAN ANKA,M,PDP,69293,Declared Elected (By Supreme Court Order),Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,16,MOHAMMED RILWANU,M,PPN,113,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,17,ANKA NASIR G.,M,PRP,555,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,18,MOHAMMED IDRIS,M,PT,33,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,19,ABUBAKAR MUHAMMED GUMMI,M,RBNP,25,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,20,LIMA ABDULHAMID,M,SDP,28,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,21,ABDULLAHI JUNAIDU,M,UPC,9,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,22,UMAR HABIBU K.,M,UPP,7,,Zamfara_ZAMFARA-WEST-1.pdf
Zamfara,ZAMFARA WEST,SD/108/ZF,23,MURTALA MOHAMMED GWARAM,M,ZLP,19,,Zamfara_ZAMFARA-WEST-1.pdf
